Date,open,high,low,close,volume,closeTime,quoteAssetVolume,numberOfTrades,takerBuyBaseVol,takerBuyQuoteVol,ignore,MACD,MACD_Signal
2021-03-11,2.03474000,2.18740000,1.85000000,1.91001000,47753991.00000000,2021-03-11 23:59:59.999,95438019.10862600,187197,23082635.00000000,46234948.05295800,0,0.11053004143168477,0.13226286886180755
2021-03-12,1.91093000,1.92796000,1.65885000,1.73528000,54725609.60000000,2021-03-12 23:59:59.999,99196753.75876800,195307,23977111.40000000,43498586.75727800,0,0.08798917583613708,0.12340813025667347
2021-03-13,1.73372000,1.89000000,1.64074000,1.79283000,48673046.80000000,2021-03-13 23:59:59.999,86642627.61340000,161888,24033323.90000000,42792399.38772900,0,0.07391711104377174,0.11350992641409313
2021-03-14,1.79355000,1.84178000,1.70666000,1.73000000,26744968.90000000,2021-03-14 23:59:59.999,47158043.58716800,108441,13066498.70000000,23040190.83089600,0,0.057037549043556623,0.10221545093998584
2021-03-15,1.73036000,1.87154000,1.68029000,1.71936000,36471384.60000000,2021-03-15 23:59:59.999,64232470.88357500,143083,18512975.90000000,32621078.32480100,0,0.04231404549303419,0.09023516985059551
2021-03-16,1.71727000,1.79241000,1.59427000,1.71349000,36588013.00000000,2021-03-16 23:59:59.999,61954501.40787000,146416,17930049.80000000,30391851.73487200,0,0.029828063560368268,0.07815374859255007
2021-03-17,1.71403000,1.75500000,1.64552000,1.71868000,24876667.80000000,2021-03-17 23:59:59.999,42251920.44339000,95292,12286175.30000000,20879414.03834000,0,0.020119695224970258,0.06654693791903411
2021-03-18,1.71999000,1.79200000,1.67892000,1.69253000,30406037.40000000,2021-03-18 23:59:59.999,52979824.95544700,118792,15895643.00000000,27704907.17440300,0,0.01019809957501483,0.05527717025023026
2021-03-19,1.69233000,1.74167000,1.65318000,1.69183000,26739472.40000000,2021-03-19 23:59:59.999,45505969.78584600,101448,14305778.90000000,24358900.10580000,0,0.002252711535021046,0.044672278507188426
2021-03-20,1.69278000,1.88000000,1.68254000,1.71914000,46848404.70000000,2021-03-20 23:59:59.999,84209031.68574400,169461,24599566.00000000,44216786.50184000,0,-0.0018194040123817867,0.03537394200327438
2021-03-21,1.71808000,1.75553000,1.65000000,1.69933000,34231523.60000000,2021-03-21 23:59:59.999,58196737.42098500,113281,15815775.30000000,26913591.37188700,0,-0.006569358882712928,0.02698528182607692
2021-03-22,1.70067000,1.70945000,1.49435000,1.54210000,40468554.90000000,2021-03-22 23:59:59.999,66072627.26725100,157617,19189087.90000000,31407894.75871500,0,-0.02275853311009235,0.017036518838843065
2021-03-23,1.54290000,1.59576000,1.49500000,1.50148000,30662801.80000000,2021-03-23 23:59:59.999,47492093.36461800,103032,14974014.40000000,23211226.83599500,0,-0.03842334444937734,0.005944546181198984
2021-03-24,1.50174000,1.59214000,1.31202000,1.39302000,37309724.40000000,2021-03-24 23:59:59.999,55569319.71755000,124144,17984891.80000000,26820917.15728700,0,-0.05891055168728543,-0.007026473392497899
2021-03-25,1.39310000,1.42000000,1.31101000,1.33753000,32913026.70000000,2021-03-25 23:59:59.999,44994065.86651100,105604,16575158.20000000,22658043.35167500,0,-0.0787169898174156,-0.02136457667748144
2021-03-26,1.33966000,1.56285000,1.33726000,1.55201000,32581958.10000000,2021-03-26 23:59:59.999,47770032.46350200,96285,16735768.50000000,24533599.57925600,0,-0.076228279066749,-0.03233731715533496
2021-03-27,1.55322000,1.58410000,1.45454000,1.46894000,26855449.10000000,2021-03-27 23:59:59.999,40490792.33895500,83233,13556134.60000000,20443035.96068700,0,-0.0800364027912499,-0.04187713428251795
2021-03-28,1.46815000,1.82000000,1.45824000,1.81412000,87117742.60000000,2021-03-28 23:59:59.999,143929436.09035700,267546,45471429.00000000,75102164.83215700,0,-0.054572153255844524,-0.04441613807718327
2021-03-29,1.81411000,1.85553000,1.68663000,1.77274000,60098040.30000000,2021-03-29 23:59:59.999,106216708.49602400,201574,29782120.40000000,52688827.84610300,0,-0.037300594181030045,-0.04299302929795262
2021-03-30,1.77213000,1.89171000,1.72789000,1.75882000,57781943.60000000,2021-03-30 23:59:59.999,104478346.10322700,206628,29757812.60000000,53815719.62013200,0,-0.024454095257103736,-0.039285242489782844
2021-03-31,1.75882000,1.79273000,1.64182000,1.71923000,42050036.20000000,2021-03-31 23:59:59.999,72424810.63326100,167367,20133426.20000000,34687741.93776700,0,-0.017268671937707314,-0.03488192837936774
2021-04-01,1.71923000,1.84990000,1.68102000,1.77315000,53962373.90000000,2021-04-01 23:59:59.999,95763288.82104500,185060,27705746.20000000,49196272.87334700,0,-0.007140962249431393,-0.02933373515338047
2021-04-02,1.77385000,1.95115000,1.73276000,1.88581000,66005378.80000000,2021-04-02 23:59:59.999,122573369.60301400,226835,32839449.60000000,61030908.67610000,0,0.009862354027701414,-0.021494517317164095
2021-04-03,1.88590000,1.97872000,1.67000000,1.67777000,53163532.90000000,2021-04-03 23:59:59.999,97658994.80234700,204113,24773483.50000000,45673138.53906000,0,0.006475865594939956,-0.015900440734743285
2021-04-04,1.67778000,1.77199000,1.65000000,1.75828000,30642632.40000000,2021-04-04 23:59:59.999,53270429.88941700,113657,14940331.50000000,25992118.84581900,0,0.010171285021181475,-0.010686095583558335
2021-04-05,1.75870000,1.85157000,1.68784000,1.82705000,47295183.20000000,2021-04-05 23:59:59.999,84258131.38672300,166654,23967043.90000000,42733947.22052300,0,0.018436570497340155,-0.004861562367378636
2021-04-06,1.82774000,1.88228000,1.72490000,1.75983000,43423445.20000000,2021-04-06 23:59:59.999,78340890.29205300,151934,21073210.90000000,38047180.10719300,0,0.019339838941654364,-2.1282105572036428e-05
2021-04-07,1.76060000,1.76910000,1.52500000,1.65718000,44053157.80000000,2021-04-07 23:59:59.999,73388594.37418400,170224,20996075.50000000,35003667.73254200,0,0.011638526880172417,0.0023106796915768548
2021-04-08,1.65607000,1.75915000,1.63931000,1.75087000,25260887.30000000,2021-04-08 23:59:59.999,43221734.66377300,95144,12833958.50000000,21970816.62453900,0,0.012945948747898006,0.004437733502841086
